architecture,logical_basis,legend_label,display_label,decoder,enable_correlations_at_compile,enable_correlations_at_decode,observable,metric,p_link,p1,bulk_p2,boundary_x,crossing_two_qubit_locations,bulk_two_qubit_locations,shots,retained_shots,logical_errors,discards,ler,clopper_pearson_95_low,clopper_pearson_95_high,circuit_sha256,noisy_circuit_sha256,strict_dem_sha256,native_dem_sha256,dem_model,sampling_policy,shortest_graphlike_error,source_manifest_sha256,source_native_architecture,total_two_qubit_locations,tqecd_version,tqecd_git_commit,detector_source_manifest_sha256,aggregation_manifest_sha256
standard_d7,Z,d7-d7-d7 Z,Standard D7–D7–D7 · target-Z,standard_pymatching,False,False,"L0 = Z_C(mid,in) Z_T(mid,in) -> Z_T(mid,out)",decoded target-Z logical-flow failure probability per CNOT shot,0.001,0.0001,0.0001,10.0,91,12229,45000000,45000000,1,0,2.2222222222222224e-08,5.626179550481723e-10,1.2381429128983215e-07,1ad96e62411d3644e43375de75ce1f242449421eb703051322dfea57664666da,48c1deaa499f67390baa2f7d44f14a8c278bfe3dcbc76e2369ec18b00ae01bdd,81426a2b52a23a8614bc16fdbfc646bb49eb6b8c30233c9a244ad37cc8b4130a,ef20f2b80dbc901d07f3b553c5ad4ae0f69ae1dd0a0f7230fc1949c788ffdcbc,strict_decomposed,authenticated_30000000_shot_prefix_plus_disjoint_deterministic_continuation_to_fixed_45000000_standard_pymatching_only,7,f09fce591609528624393b7a6357fb6ea0c39f972c54c26b4836a100407dcb1b,,,,,,
standard_d7,Z,d7-d7-d7 Z,Standard D7–D7–D7 · target-Z,standard_pymatching,False,False,"L0 = Z_C(mid,in) Z_T(mid,in) -> Z_T(mid,out)",decoded target-Z logical-flow failure probability per CNOT shot,0.002,0.0001,0.0001,10.0,91,12229,45000000,45000000,0,0,0.0,0.0,8.197509562035134e-08,1ad96e62411d3644e43375de75ce1f242449421eb703051322dfea57664666da,6fa72f0ffb4e0c2365bd3fccd21fc74fbd9d2f81d6404c64f713f6a2caa5aa85,66136036c5b8e1896a318aed78c46b526618814b0517563ff89a5a9ca63e6a96,d0788f244d4a9634d66ed6f38bf56571b8e9c284d0e98bdab51047165eb8551a,strict_decomposed,authenticated_30000000_shot_prefix_plus_disjoint_deterministic_continuation_to_fixed_45000000_standard_pymatching_only,7,f09fce591609528624393b7a6357fb6ea0c39f972c54c26b4836a100407dcb1b,,,,,,
standard_d7,Z,d7-d7-d7 Z,Standard D7–D7–D7 · target-Z,standard_pymatching,False,False,"L0 = Z_C(mid,in) Z_T(mid,in) -> Z_T(mid,out)",decoded target-Z logical-flow failure probability per CNOT shot,0.003,0.0001,0.0001,10.0,91,12229,45000000,45000000,7,0,1.5555555555555556e-07,6.254140335859939e-08,3.2050387050702154e-07,1ad96e62411d3644e43375de75ce1f242449421eb703051322dfea57664666da,8982a249eb28e683b6acd3b9f78cdd0fc66cecf1bdad3bae8b1ac689a692580d,1380e6755a8e582ed77cc786e8cf66d51e6aa96cc9e09228fcf86888bb0fccf4,ed4a4d25c935198de78d8324bb2bdea6686b7886079ff707dbdcf43d839254c7,strict_decomposed,authenticated_30000000_shot_prefix_plus_disjoint_deterministic_continuation_to_fixed_45000000_standard_pymatching_only,7,f09fce591609528624393b7a6357fb6ea0c39f972c54c26b4836a100407dcb1b,,,,,,
standard_d7,Z,d7-d7-d7 Z,Standard D7–D7–D7 · target-Z,standard_pymatching,False,False,"L0 = Z_C(mid,in) Z_T(mid,in) -> Z_T(mid,out)",decoded target-Z logical-flow failure probability per CNOT shot,0.004,0.0001,0.0001,10.0,91,12229,45000000,45000000,7,0,1.5555555555555556e-07,6.254140335859939e-08,3.2050387050702154e-07,1ad96e62411d3644e43375de75ce1f242449421eb703051322dfea57664666da,e68aaae7a25223b871f21ce92e2b7cbb0b1ddedc8394d92cfb0d5024c6e3c177,f0d882bd4e38e48d1df3c57ce2e7e2c07dda55d7279e22fd682f88d1cfb21a46,9bcba8003b4736006e56ee443b7bcecad69fd59c02d47696596dce3965d0847a,strict_decomposed,authenticated_30000000_shot_prefix_plus_disjoint_deterministic_continuation_to_fixed_45000000_standard_pymatching_only,7,f09fce591609528624393b7a6357fb6ea0c39f972c54c26b4836a100407dcb1b,,,,,,
standard_d7,Z,d7-d7-d7 Z,Standard D7–D7–D7 · target-Z,standard_pymatching,False,False,"L0 = Z_C(mid,in) Z_T(mid,in) -> Z_T(mid,out)",decoded target-Z logical-flow failure probability per CNOT shot,0.005,0.0001,0.0001,10.0,91,12229,45000000,45000000,39,0,8.666666666666667e-07,6.162847922931739e-07,1.1847616752516265e-06,1ad96e62411d3644e43375de75ce1f242449421eb703051322dfea57664666da,69dc6402461f0d6c02ec576864acba03a570d65ec4b08ce28c5ad23f3f8f599d,3f987a5b7199e39a289eec8dde108359486a5cdce6026379104f4ab86f5ee348,411b8b631f9dc1088a5fe8453334301cbb7a21c1ca95141c9c75c9650959bd29,strict_decomposed,authenticated_30000000_shot_prefix_plus_disjoint_deterministic_continuation_to_fixed_45000000_standard_pymatching_only,7,f09fce591609528624393b7a6357fb6ea0c39f972c54c26b4836a100407dcb1b,,,,,,
standard_d7,Z,d7-d7-d7 Z,Standard D7–D7–D7 · target-Z,standard_pymatching,False,False,"L0 = Z_C(mid,in) Z_T(mid,in) -> Z_T(mid,out)",decoded target-Z logical-flow failure probability per CNOT shot,0.006,0.0001,0.0001,10.0,91,12229,45000000,45000000,56,0,1.2444444444444445e-06,9.400400922453615e-07,1.6160143221593037e-06,1ad96e62411d3644e43375de75ce1f242449421eb703051322dfea57664666da,49e9d46b822e35221151beacc2bef74a9d4d86408576990f56b1fad51f9cf8a3,fa08af783d32e718fd63dfd5695799284f1c12c77f10945e422996107597f34b,7607bed64d394b0a6173f1203a2818680ec178184215a2c6d8d53068f23d1c3d,strict_decomposed,authenticated_30000000_shot_prefix_plus_disjoint_deterministic_continuation_to_fixed_45000000_standard_pymatching_only,7,f09fce591609528624393b7a6357fb6ea0c39f972c54c26b4836a100407dcb1b,,,,,,
standard_d7,Z,d7-d7-d7 Z,Standard D7–D7–D7 · target-Z,standard_pymatching,False,False,"L0 = Z_C(mid,in) Z_T(mid,in) -> Z_T(mid,out)",decoded target-Z logical-flow failure probability per CNOT shot,0.007,0.0001,0.0001,10.0,91,12229,45000000,45000000,101,0,2.2444444444444445e-06,1.8281372222887741e-06,2.727202801838284e-06,1ad96e62411d3644e43375de75ce1f242449421eb703051322dfea57664666da,6e3a4b3a70f85dd8ced42c6ab6ef22573922fb87f762f71b491659fff52a7ac2,31e37881c016beb9cebc9707938fd03e29a4042f661503416648d816124e46bb,ce08326269943f5d5a75a7e099d574951181750f2144990f04f85559ace122ef,strict_decomposed,authenticated_30000000_shot_prefix_plus_disjoint_deterministic_continuation_to_fixed_45000000_standard_pymatching_only,7,f09fce591609528624393b7a6357fb6ea0c39f972c54c26b4836a100407dcb1b,,,,,,
standard_d7,Z,d7-d7-d7 Z,Standard D7–D7–D7 · target-Z,standard_pymatching,False,False,"L0 = Z_C(mid,in) Z_T(mid,in) -> Z_T(mid,out)",decoded target-Z logical-flow failure probability per CNOT shot,0.008,0.0001,0.0001,10.0,91,12229,45000000,45000000,193,0,4.288888888888889e-06,3.7051227018982335e-06,4.938523002141169e-06,1ad96e62411d3644e43375de75ce1f242449421eb703051322dfea57664666da,a6ba9418ca7756c8a112da1c766c6c883ea56ba98ee38512ae700a3e8d9979b7,366790e2fcf3b471a8a7a121b5b2b18a515b58576b6bc003931636b37ea64656,cd23804bf805c80ea9dba22e203e093ee7021046771772804a4a2b9013067f6f,strict_decomposed,authenticated_30000000_shot_prefix_plus_disjoint_deterministic_continuation_to_fixed_45000000_standard_pymatching_only,7,f09fce591609528624393b7a6357fb6ea0c39f972c54c26b4836a100407dcb1b,,,,,,
standard_d7,Z,d7-d7-d7 Z,Standard D7–D7–D7 · target-Z,standard_pymatching,False,False,"L0 = Z_C(mid,in) Z_T(mid,in) -> Z_T(mid,out)",decoded target-Z logical-flow failure probability per CNOT shot,0.009,0.0001,0.0001,10.0,91,12229,45000000,45000000,282,0,6.266666666666667e-06,5.556529729461894e-06,7.04240604245393e-06,1ad96e62411d3644e43375de75ce1f242449421eb703051322dfea57664666da,4b94d133860cb931b18030ad923ad7b334b9398e7ba248b2a13a064d11dba2b9,47e1cecc8f2f30794891d84d2cc7bfb350e532edf5e9d118762f849dcc3a973b,2b3398a8f8d2a10157a91d04c89872f0ab9debfe9ab7140675a6d6207bae1a2c,strict_decomposed,authenticated_30000000_shot_prefix_plus_disjoint_deterministic_continuation_to_fixed_45000000_standard_pymatching_only,7,f09fce591609528624393b7a6357fb6ea0c39f972c54c26b4836a100407dcb1b,,,,,,
standard_d7,Z,d7-d7-d7 Z,Standard D7–D7–D7 · target-Z,standard_pymatching,False,False,"L0 = Z_C(mid,in) Z_T(mid,in) -> Z_T(mid,out)",decoded target-Z logical-flow failure probability per CNOT shot,0.01,0.0001,0.0001,10.0,91,12229,45000000,45000000,415,0,9.222222222222222e-06,8.356179613758377e-06,1.0153642836874956e-05,1ad96e62411d3644e43375de75ce1f242449421eb703051322dfea57664666da,fb310745d08ef3e74fd858e9e8fb1a3c9dafc21458b998cd2fca8470b7cf0488,abcf0bae538d0ca4e9c289642b7f5731213f244315c3d4e30da6d1b28c18e8e0,997b1c9e928a73848f39e85a410c6e67d918dbc3f2a330c9787ded570409eb8a,strict_decomposed,authenticated_30000000_shot_prefix_plus_disjoint_deterministic_continuation_to_fixed_45000000_standard_pymatching_only,7,f09fce591609528624393b7a6357fb6ea0c39f972c54c26b4836a100407dcb1b,,,,,,
